TF,Target,score
10385,6264,0.7112843990325928
10385,181,0.711279571056366
15180,10400,0.7112776637077332
15233,6775,0.7112776637077332
15233,9825,0.7112731337547302
6042,4926,0.7112706303596497
6136,16908,0.7112696170806885
12778,7348,0.7112675309181213
7941,3630,0.7112665176391602
17009,13216,0.7112550735473633
6136,17131,0.7112535834312439
12778,1885,0.7112510204315186
12745,5120,0.7112372517585754
10385,3712,0.7112365365028381
14623,17772,0.7112358808517456
7941,6269,0.7112329006195068
5870,1266,0.7112323641777039
6136,4932,0.7112321257591248
6136,6233,0.7112317681312561
9896,228,0.7112314701080322
9896,1410,0.7112314701080322
9896,6670,0.7112266421318054
15233,17753,0.7112247943878174
12778,774,0.7112244367599487
4633,8920,0.711223840713501
17009,16241,0.7112228870391846
14623,11541,0.7112219333648682
11783,13634,0.7112208008766174
10385,12170,0.7112181782722473
15137,9094,0.7112142443656921
10385,13770,0.7112120985984802
15137,13770,0.711210310459137
10385,11537,0.7112101316452026
6042,12338,0.7112076878547668
11783,12500,0.7112041115760803
15137,12715,0.7112027406692505
4633,9420,0.7112008333206177
17009,2977,0.7111992239952087
14623,15409,0.7111987471580505
15137,14344,0.7111908197402954
15137,5719,0.7111871838569641
14623,15854,0.7111868262290955
12745,14612,0.7111865282058716
4633,12274,0.7111856341362
14440,9597,0.7111772894859314
4633,17475,0.7111755609512329
10385,15771,0.7111752033233643
3640,1548,0.711168646812439
14623,10901,0.7111645340919495
6136,6803,0.7111580967903137
12745,12549,0.7111535668373108
7941,17156,0.7111511826515198
11783,4188,0.711150050163269
7941,669,0.7111461758613586
15137,6796,0.7111457586288452
15137,2870,0.7111416459083557
15233,1202,0.7111412286758423
15233,13340,0.7111404538154602
12745,1961,0.7111393213272095
15180,762,0.7111315131187439
10385,9387,0.711127519607544
11783,9668,0.7111272811889648
17009,8273,0.7111228704452515
6136,14430,0.7111212015151978
17009,12597,0.7111195921897888
5870,8454,0.7111192345619202
6042,16955,0.7111026644706726
6136,12681,0.7111023664474487
15004,13826,0.7111014723777771
15180,2663,0.7110999226570129
15180,6855,0.7110966444015503
17009,8365,0.7110964059829712
12778,6832,0.7110924124717712
15180,13267,0.7110913395881653
15137,3586,0.7110864520072937
15233,17706,0.7110861539840698
11783,6910,0.7110834121704102
11783,8925,0.7110818028450012
14425,6311,0.7110757231712341
15233,9047,0.7110740542411804
10385,14159,0.711073100566864
15233,16714,0.7110695242881775
17009,2887,0.7110663056373596
15180,4572,0.7110645771026611
17009,6066,0.7110609412193298
15233,4979,0.7110602259635925
14623,13586,0.7110590934753418
10385,12715,0.7110487222671509
6136,17477,0.7110477685928345
12778,17285,0.7110414505004883
12745,11341,0.7110390067100525
12745,13401,0.7110334038734436
15233,16620,0.7110329866409302
14623,9109,0.7110326290130615
5870,14420,0.7110308408737183
17009,4165,0.7110251784324646
11783,17534,0.7110055088996887
15180,14939,0.7109996676445007
4633,9512,0.7109994888305664
12778,3096,0.7109968066215515
15233,5280,0.7109953761100769
11783,10218,0.7109894156455994
7941,3660,0.7109891176223755
15004,13401,0.7109887599945068
4633,7341,0.7109864950180054
15233,3275,0.7109851241111755
12778,5987,0.7109846472740173
15180,6310,0.7109838128089905
15137,12551,0.7109825015068054
15233,1254,0.7109824419021606
10385,11929,0.7109791040420532
9057,12478,0.7109783887863159
6136,13918,0.7109754681587219
14623,13402,0.7109748721122742
10385,16910,0.7109719514846802
12745,5598,0.7109715938568115
6042,3482,0.7109653949737549
7941,5740,0.7109617590904236
12745,11333,0.7109596133232117
11783,13742,0.7109588980674744
14440,6311,0.710947573184967
14425,9597,0.7109439969062805
1072,9597,0.7109439969062805
16523,9255,0.7109421491622925
4633,9122,0.7109420895576477
6136,741,0.7109392285346985
9896,12190,0.7109379768371582
15180,617,0.7109373211860657
15180,15655,0.7109370827674866
6042,8862,0.710936963558197
17009,16455,0.7109352350234985
7941,8172,0.7109344601631165
9896,11737,0.7109243869781494
9896,14333,0.7109220027923584
4633,15964,0.7109208703041077
9896,529,0.7109204530715942
14623,7946,0.710912823677063
11783,4833,0.7109116315841675
15137,4882,0.7109090089797974
7941,14473,0.7109032273292542
15180,7328,0.7108979821205139
15137,10384,0.7108960747718811
10385,16871,0.7108944654464722
15233,12518,0.7108848094940186
4633,2374,0.7108742594718933
15233,11013,0.7108730673789978
5870,9768,0.7108683586120605
15180,15427,0.7108680605888367
4633,13319,0.7108674049377441
11783,7734,0.7108607292175293
10385,6796,0.7108578681945801
15137,17161,0.7108536958694458
4633,11992,0.7108517289161682
11783,9517,0.7108505964279175
10385,16403,0.7108504176139832
12745,17442,0.710847020149231
12745,9363,0.710847020149231
15137,10369,0.7108463048934937
16524,7797,0.7108455300331116
15180,9753,0.7108404040336609
11783,10314,0.7108376026153564
9896,8869,0.7108337879180908
11783,16275,0.7108322381973267
15233,12679,0.7108288407325745
6136,12850,0.7108243107795715
4633,16908,0.710824191570282
15180,2377,0.7108222246170044
7941,4634,0.7108178734779358
9896,14080,0.7108150124549866
4633,10279,0.7108145952224731
6042,5363,0.7108141779899597
6042,15419,0.7108137011528015
9896,12623,0.710806667804718
6042,8784,0.7108039259910583
3788,1266,0.7107973098754883
15233,11828,0.7107968330383301
17009,4152,0.7107959389686584
17009,10062,0.710789144039154
15180,5156,0.7107836008071899
3788,8454,0.7107807397842407
14623,15133,0.7107685208320618
16523,4254,0.710767924785614
10385,16199,0.7107676863670349
15137,16403,0.7107664942741394
15233,11631,0.7107599377632141
15004,186,0.7107593417167664
11783,17169,0.7107511758804321
15180,11348,0.7107493877410889
15180,1896,0.7107471227645874
10385,15190,0.7107470035552979
14623,11217,0.7107443809509277
14623,14163,0.7107443809509277
12745,16009,0.710743248462677
6136,4746,0.7107421159744263
6042,16971,0.7107371687889099
11783,4801,0.7107351422309875
9057,3350,0.7107334136962891
15137,15190,0.7107322216033936
10385,8293,0.7107270956039429
6136,8129,0.7107256650924683
15233,10526,0.7107247710227966
11783,3662,0.7107245326042175
15004,11341,0.7107203006744385
15137,5497,0.710719645023346
4633,3998,0.7107037901878357
15180,13904,0.7107033729553223
15137,16199,0.7106954455375671
14623,11816,0.7106898427009583
15180,10109,0.7106835246086121
15004,436,0.7106694579124451
9896,11458,0.7106632590293884
4633,11723,0.7106592655181885
3640,6626,0.7106591463088989
15233,14336,0.7106585502624512
11783,15871,0.7106531262397766
15233,12425,0.7106506824493408
15137,16436,0.7106503248214722
4633,16956,0.7106490731239319
7941,2874,0.7106481790542603
9896,344,0.71064692735672
17009,10276,0.7106438875198364
12745,4588,0.7106388211250305
4633,10891,0.7106376886367798
4633,15270,0.7106311917304993
11783,13514,0.7106307744979858
12778,16608,0.7106307148933411
15233,5708,0.710625171661377
11783,3512,0.7106247544288635
14623,9315,0.7106219530105591
11783,11117,0.7106207609176636
15233,15749,0.7106200456619263
14623,11185,0.7106107473373413
15180,4819,0.7106097340583801
15180,10110,0.710608720779419
15137,15771,0.7106086015701294
14623,17142,0.7106009721755981
14623,12957,0.7106007933616638
17009,4439,0.7106000185012817
15137,2514,0.7105997800827026
9896,11914,0.7105935215950012
17009,15230,0.7105920910835266
15137,9749,0.7105897068977356
15004,1961,0.7105892300605774
12778,154,0.7105880975723267
11783,13761,0.710586428642273
4633,13644,0.7105855345726013
12778,4810,0.7105851173400879
10385,5719,0.7105830907821655
10385,2870,0.7105815410614014
17009,5307,0.7105759978294373
9896,7637,0.7105749845504761
15004,14612,0.7105730175971985
1350,10119,0.7105637192726135
15180,2824,0.7105636596679688
15180,12261,0.7105613946914673
9896,8477,0.710560142993927
4633,13584,0.7105595469474792
3640,14604,0.7105594277381897
15180,15939,0.7105593681335449
14623,7145,0.7105580568313599
15137,1545,0.7105568051338196
12778,4070,0.7105545401573181
7941,16198,0.7105506658554077
4633,15725,0.7105449438095093
10385,14723,0.7105422616004944
15180,12945,0.7105405926704407
12778,1463,0.7105360627174377
11783,474,0.7105309963226318
15233,13542,0.7105273604393005
5870,4005,0.7105258703231812
15233,5964,0.7105237245559692
14623,3630,0.7105222344398499
15233,4312,0.7105201482772827
10385,3586,0.7105072140693665
17009,16795,0.7105039954185486
15180,15182,0.7105015516281128
14623,3660,0.7104988098144531
6136,599,0.7104959487915039
14623,2656,0.7104900479316711
9896,16001,0.7104895114898682
11783,5165,0.7104893922805786
15233,14522,0.710488498210907
17009,3391,0.7104790806770325
5870,9255,0.7104772925376892
11783,4441,0.7104763388633728
6042,12667,0.7104752063751221
13277,12478,0.7104740142822266
11783,10865,0.710473895072937
17009,3260,0.7104718089103699
14623,695,0.7104687094688416
11783,13540,0.7104642987251282
9896,12594,0.7104641795158386
10385,13328,0.7104599475860596
10385,5497,0.7104515433311462
11783,11229,0.7104496955871582
17009,960,0.7104492783546448
6136,14807,0.7104469537734985
15137,6778,0.7104335427284241
7941,16710,0.7104320526123047
14623,14473,0.7104309797286987
9896,9075,0.7104235291481018
15180,17532,0.7104216814041138
6136,15524,0.7104199528694153
6042,5123,0.7104160189628601
11783,7700,0.7104124426841736
14623,12659,0.7104071378707886
15233,15413,0.7104061245918274
10385,17161,0.7103989124298096
10385,10369,0.7103979587554932
12778,6095,0.7103968858718872
17009,15289,0.7103931903839111
17009,3480,0.7103897929191589
3788,4005,0.7103816270828247
7941,10086,0.7103752493858337
6042,8282,0.7103716135025024
6136,3936,0.7103707790374756
6136,906,0.7103644013404846
15180,2573,0.7103633284568787
15137,8434,0.7103615403175354
9896,17193,0.7103613615036011
16523,6301,0.7103609442710876
17009,11166,0.7103599905967712
12778,485,0.7103592157363892
15180,3958,0.7103580236434937
12745,1055,0.7103564143180847
15180,13625,0.7103517651557922
7941,8127,0.7103509306907654
6136,10121,0.7103496193885803
6042,14248,0.7103487849235535
11783,13515,0.7103475332260132
15233,14755,0.710345983505249
3788,14420,0.7103438377380371
15004,16009,0.71034175157547
15137,11841,0.7103381752967834
10385,12551,0.7103341817855835
6042,8632,0.7103334665298462
7941,8441,0.7103326320648193
10385,14344,0.7103247046470642
12778,693,0.7103245854377747
12745,5905,0.710321307182312
10385,4882,0.7103143334388733
4633,3997,0.7103120684623718
15137,713,0.7103068828582764
15137,16966,0.71030592918396
6136,10775,0.7103018760681152
11783,14300,0.7102990746498108
13822,337,0.7102981209754944
15180,10860,0.7102972865104675
14623,10909,0.7102885842323303
6042,14432,0.7102863788604736
12778,14145,0.7102847695350647
15180,8157,0.7102846503257751
15137,17243,0.71027672290802
4633,14909,0.710270881652832
15137,15253,0.7102639079093933
15180,2868,0.710263729095459
1350,420,0.7102631330490112
15233,1211,0.7102582454681396
15233,15428,0.7102571725845337
17009,14756,0.7102563381195068
7941,5717,0.710252046585083
15233,16869,0.7102504968643188
11783,13305,0.7102493047714233
7941,17536,0.7102453112602234
12778,17275,0.7102426886558533
7941,3863,0.710238516330719
1073,14890,0.7102377414703369
11783,5498,0.710236132144928
1072,6311,0.7102339863777161
15233,15152,0.7102301120758057
17009,13658,0.7102247476577759
12778,623,0.7102242708206177
4633,6538,0.7102223634719849
15137,4482,0.7102109789848328
14623,9107,0.7102095484733582
3788,9768,0.7102094888687134
15233,3087,0.710198163986206
6042,10902,0.7101978063583374
15137,8984,0.7101956605911255
15180,3088,0.7101938724517822
4633,12681,0.7101934552192688
7941,12565,0.7101932168006897
6042,14973,0.7101920247077942
14623,5740,0.710191011428833
15137,13361,0.7101907134056091
15137,6053,0.7101895809173584
17009,4940,0.7101835608482361
15137,2762,0.7101831436157227
10385,856,0.7101797461509705
14623,4501,0.7101778388023376
12778,17032,0.7101732492446899
12778,11775,0.7101730108261108
7941,7440,0.7101725935935974
6136,11970,0.7101724147796631
6136,1885,0.710172176361084
15233,8346,0.7101681232452393
12745,3457,0.710163950920105
6136,854,0.7101631164550781
15233,7326,0.7101609110832214
4633,6233,0.7101569175720215
10385,9094,0.7101562023162842
9896,531,0.7101492285728455
6042,5879,0.7101486921310425
4633,4932,0.7101485133171082
15137,6651,0.7101477980613708
6136,8689,0.7101368308067322
11783,16436,0.7101189494132996
10385,10384,0.7101175785064697
17009,15970,0.7101151943206787
15180,16050,0.7101083397865295
4633,17131,0.7101077437400818
4633,6803,0.7100974321365356
4633,17194,0.710097074508667
17009,5647,0.7100932002067566
14623,1283,0.710092306137085
6042,9623,0.7100886702537537
13822,7108,0.7100786566734314
11783,1330,0.7100773453712463
12778,11718,0.7100772857666016
15004,5905,0.7100750803947449
15180,811,0.7100714445114136
11783,15296,0.710066020488739
7941,5140,0.7100633978843689
15180,14233,0.7100538611412048
13822,12478,0.710048258304596
4633,14430,0.7100451588630676
14442,8454,0.7100316882133484
12778,4917,0.7100303173065186
14623,12632,0.7100294232368469
17009,15797,0.7100260853767395
14623,16414,0.7100247144699097
17009,14299,0.7100213170051575
7941,11522,0.7100188136100769
7941,6618,0.7100157737731934
17009,5826,0.7100154161453247
12778,9292,0.7100142240524292
15137,2387,0.7100132703781128
7941,8162,0.7100131511688232
15137,9385,0.7100114226341248
10385,11609,0.7100056409835815
15233,10067,0.7100054621696472
9896,13035,0.7099918723106384
6136,7092,0.7099848389625549
14435,14420,0.7099839448928833
13822,7315,0.70998215675354
7941,10499,0.7099800705909729
12778,14342,0.7099793553352356
15180,7244,0.7099738717079163
9896,9953,0.7099708318710327
9896,13461,0.7099681496620178
15180,5605,0.7099680304527283
7941,14910,0.7099652290344238
4738,745,0.7099645733833313
15137,6888,0.7099629044532776
4633,17477,0.7099596858024597
16523,5150,0.7099595665931702
15137,10068,0.7099589705467224
5870,4254,0.7099571228027344
9896,1375,0.7099553346633911
15180,9365,0.7099553346633911
15137,9110,0.7099527716636658
7941,4751,0.7099460363388062
7941,11557,0.7099459767341614
13822,13362,0.7099393606185913
6136,11715,0.7099368572235107
14623,669,0.7099345326423645
14623,7459,0.7099302411079407
6042,13617,0.7099290490150452
15233,750,0.709922730922699
15004,5120,0.7099146246910095
6042,9416,0.7099090814590454
15233,13999,0.7099066972732544
4633,12604,0.7099002599716187
17009,2462,0.7098986506462097
10385,11162,0.7098963260650635
4633,13918,0.7098944187164307
14442,14420,0.7098917961120605
11783,181,0.7098915576934814
15180,9154,0.7098913788795471
10385,2514,0.7098912000656128
13277,3350,0.7098895907402039
17009,6613,0.7098895311355591
11783,11023,0.7098837494850159
17009,2699,0.7098805904388428
7941,12536,0.7098777294158936
14623,8172,0.7098774909973145
17009,3784,0.7098739743232727
15137,17084,0.7098726034164429
16523,3158,0.7098714709281921
16523,1389,0.7098714709281921
6136,13809,0.7098599672317505
6136,11987,0.7098578810691833
14623,14547,0.7098578810691833
12778,1057,0.7098572850227356
15233,14204,0.7098562121391296
10385,16966,0.7098515629768372
15233,10391,0.7098515033721924
7776,3007,0.7098456025123596
6136,1611,0.7098448276519775
7778,13769,0.7098374962806702
10385,11841,0.7098354697227478
15180,4874,0.7098206877708435
15004,11333,0.7098101377487183
7941,6886,0.7098087072372437
7941,7257,0.7098047137260437
6136,12212,0.7098028063774109
15180,13608,0.7097995281219482
9896,410,0.7097976207733154
9896,3574,0.7097958326339722
15180,6763,0.7097956538200378
9896,6162,0.7097952365875244
14623,4634,0.7097950577735901
10385,6778,0.70979243516922
9057,13362,0.7097911238670349
15180,4398,0.7097849249839783
17009,305,0.709784746170044
15004,12549,0.7097846865653992
10385,713,0.7097838521003723
11783,13764,0.7097837924957275
10385,17243,0.7097805142402649
4738,4534,0.7097788453102112
6136,3375,0.7097758054733276
14623,900,0.7097702622413635
14623,2393,0.7097678780555725
12778,4131,0.7097674608230591
15233,15310,0.7097652554512024
14623,6269,0.7097547054290771
14442,1266,0.709754467010498
15233,14268,0.7097532749176025
17009,16616,0.7097505927085876
15180,11233,0.7097503542900085
14623,16710,0.7097421884536743
13822,3350,0.7097378373146057
11783,11537,0.709736704826355
6042,7691,0.7097329497337341
10385,9749,0.7097323536872864
17009,11520,0.7097245454788208
6042,4512,0.7097241878509521
9896,11714,0.7097167372703552
6136,3096,0.7097160220146179
15233,10138,0.7097159624099731
5870,6301,0.7097154855728149
11783,15771,0.7097131609916687
17009,3743,0.709712028503418
6042,11519,0.7097098231315613
3788,9255,0.7097086906433105
9896,2768,0.7097060680389404
12745,3629,0.7097055315971375
17009,13200,0.7097029685974121
7941,17080,0.7096988558769226
9896,3018,0.7096973657608032
7941,940,0.709694504737854
16523,6944,0.7096877098083496
7941,7129,0.7096871733665466
10385,8984,0.7096840739250183
6042,3833,0.7096774578094482
16523,13195,0.7096773982048035
10385,6053,0.7096702456474304
15233,4835,0.7096697092056274
15180,4055,0.7096685767173767
15180,5119,0.7096681594848633
12778,5979,0.7096644043922424
14623,16198,0.7096636891365051
14623,17156,0.7096615433692932
11783,12715,0.7096551656723022
7778,11887,0.7096506953239441
14623,4751,0.709647536277771
10385,13733,0.7096465229988098
17009,8990,0.7096357941627502
10385,6651,0.7096267342567444
10385,10068,0.7096257209777832
15233,9904,0.7096210718154907
15004,5598,0.709620475769043
14435,8454,0.7096168994903564
12778,14407,0.7096110582351685
14435,9255,0.7096090912818909
15233,5600,0.709606409072876
11783,13661,0.7096014618873596
15137,6612,0.7095966339111328
7941,12986,0.7095955014228821
1350,3644,0.7095889449119568
9763,337,0.7095856666564941
9057,7315,0.7095844149589539
7941,13303,0.7095843553543091
9896,2648,0.7095839381217957
12778,9191,0.7095819115638733
7941,2493,0.709578812122345
7941,8130,0.709578812122345
7941,12954,0.709578812122345
7941,9803,0.709578812122345
7941,4759,0.709578812122345
7941,16088,0.709578812122345
12745,15891,0.7095736861228943
17009,1388,0.7095694541931152
15233,13268,0.7095659375190735
15233,5729,0.7095640301704407
9896,5225,0.7095597386360168
15180,8910,0.7095577716827393
15233,7759,0.7095558643341064
4633,741,0.7095557451248169
12778,10352,0.7095550894737244
15180,14659,0.7095509767532349
7941,16739,0.7095388174057007
15233,1460,0.7095376253128052
12778,1013,0.7095354795455933
17009,5289,0.7095275521278381
13277,7315,0.709524929523468
3788,4254,0.7095226645469666
10385,6612,0.7095175385475159
11783,13770,0.7095166444778442
11783,3712,0.7095150947570801
10385,13361,0.709514856338501
15180,10208,0.7095145583152771
7941,13723,0.7095141410827637
15137,6021,0.7094878554344177
15180,8694,0.7094860076904297
15137,13733,0.7094789147377014
11783,2693,0.7094783782958984
6136,7348,0.7094764113426208
13277,13362,0.7094762325286865
11783,6264,0.7094733119010925
15137,7127,0.7094709873199463
15004,17442,0.7094672322273254
15004,9363,0.7094672322273254
15233,10451,0.7094647884368896
6042,7690,0.7094629406929016
15180,3943,0.7094607949256897
15180,17190,0.7094607949256897
15180,14070,0.7094607949256897
12778,4532,0.7094544768333435
7941,9825,0.7094541192054749
15180,5945,0.7094540596008301
4633,4746,0.7094537019729614
10385,1545,0.7094494104385376
12778,6547,0.7094491720199585
10385,4482,0.7094491124153137
14623,3276,0.7094467282295227
14425,14890,0.7094458341598511
15137,11316,0.7094371318817139
9896,12614,0.7094367146492004
11783,14159,0.7094277143478394
15233,14229,0.7094234824180603
14440,14890,0.7094219326972961
15233,7143,0.7094213962554932
15180,3852,0.7094144821166992
14442,9255,0.70941162109375
10385,6888,0.7094111442565918
17009,6081,0.7094071507453918
15004,4588,0.7094069719314575
15233,17472,0.7094056010246277
6136,774,0.7094045281410217
14442,9768,0.709403932094574
15137,16883,0.7094004154205322
15137,11315,0.7093998789787292
15137,6802,0.7093979120254517
7941,13340,0.7093903422355652
15180,8278,0.7093876004219055
12745,16565,0.7093874216079712
7941,4976,0.7093872427940369
16523,6722,0.7093841433525085
11783,14702,0.7093831300735474
10385,8434,0.7093814015388489
17009,6942,0.7093772888183594
7941,8363,0.7093748450279236
4633,12850,0.7093724012374878
14623,11522,0.7093714475631714
14623,6312,0.709364652633667
9896,12499,0.709362804889679
17009,15429,0.709362804889679
4633,8129,0.7093598246574402
15137,10399,0.7093597650527954
15233,14667,0.7093565464019775
11783,12170,0.7093545198440552
17009,9831,0.7093544006347656
9057,7108,0.7093521356582642
3788,6301,0.7093459963798523
12778,9089,0.7093385457992554
15180,16247,0.7093335390090942
15180,16052,0.7093334197998047
15137,8514,0.7093302607536316
14623,8162,0.7093281149864197
4633,10121,0.7093247175216675
9896,14309,0.7093246579170227
10385,4306,0.7093209624290466
11783,9387,0.7093172073364258
9896,16434,0.7093169689178467
12778,3995,0.7093168497085571
12778,7105,0.7093153595924377
15233,622,0.7093129754066467
9763,12478,0.70931077003479
7941,1254,0.7093083262443542
15233,7180,0.7093030214309692
7942,7527,0.7093004584312439
14435,4254,0.709298849105835
15137,4306,0.7092912793159485
9896,14284,0.7092881798744202
13277,7108,0.7092880606651306
10385,15253,0.7092859148979187
10385,10827,0.7092815637588501
11783,11929,0.70927894115448
6042,14003,0.7092717289924622
6136,17285,0.7092707753181458
17009,14232,0.7092692255973816
7941,5847,0.7092687487602234
7941,2364,0.709267258644104
17009,13384,0.709266185760498
9896,3643,0.7092657685279846
4633,3936,0.7092556953430176
15180,432,0.7092533707618713
7941,2586,0.7092454433441162
15137,17659,0.7092448472976685
15233,1336,0.7092448472976685
14442,4254,0.7092407941818237
15233,11713,0.7092397809028625
9896,14429,0.709237813949585
6136,6832,0.7092348337173462
7941,1202,0.7092333436012268
9763,7315,0.7092323899269104
4633,599,0.7092246413230896
16523,11850,0.7092243432998657
6042,11425,0.7092221975326538
7941,2862,0.7092208862304688
15180,8030,0.7092207074165344
7942,10958,0.7092200517654419
7778,6626,0.7092136740684509
14623,3863,0.7092129588127136
15233,15285,0.7092060446739197
7941,17706,0.7092019319534302
16523,12089,0.7092012166976929
6136,14342,0.7091984748840332
7778,1548,0.7091982364654541
1072,14890,0.7091934680938721
4633,11987,0.7091875076293945
15180,2557,0.7091845870018005
10385,2387,0.7091837525367737
6042,8915,0.7091771960258484
15233,9869,0.709172785282135
14623,12565,0.7091716527938843
14623,8127,0.7091706395149231
1073,7797,0.7091678977012634
11783,6796,0.7091672420501709
14623,2874,0.7091573476791382
5870,3158,0.7091551423072815
5870,1389,0.7091551423072815
14623,7440,0.7091524004936218
10385,6021,0.7091419100761414
3640,14420,0.709140956401825
15233,10361,0.7091392278671265
15004,16565,0.709138810634613
14435,9768,0.7091365456581116
14623,12536,0.7091333866119385
7941,5280,0.7091315388679504
12778,14885,0.7091271877288818
11783,16871,0.7091256976127625
6136,485,0.7091231942176819
4633,14807,0.7091203927993774
6136,6095,0.7091174125671387
4633,11970,0.7091134786605835
6136,5987,0.7091108560562134
15233,13655,0.7091073989868164
6042,13867,0.7091060280799866
17009,7113,0.7091016173362732
15233,7426,0.7091008424758911
14435,1266,0.7090990543365479
16523,8205,0.709098756313324
4633,15524,0.7090932130813599
17009,5105,0.7090930342674255
15180,5801,0.7090895771980286
15180,3637,0.7090749740600586
12778,9645,0.7090724110603333
17009,15875,0.7090718746185303
10385,8514,0.7090705037117004
6042,16418,0.7090697288513184
11783,15190,0.7090624570846558
11783,16199,0.7090559005737305
6042,5260,0.7090545892715454
15137,10827,0.7090429067611694
15180,6532,0.7090386748313904
11783,16403,0.7090381979942322
15233,14169,0.7090325951576233
7941,3909,0.7090311646461487
4633,8689,0.7090268731117249
10385,7127,0.7090252041816711
12778,2567,0.7090247273445129
10385,9110,0.7090144157409668
12778,6664,0.7090138792991638
15137,9291,0.7090045809745789
4633,11715,0.7089978456497192
16523,7342,0.7089951038360596
15233,10900,0.7089942097663879
11783,2870,0.7089941501617432
15180,14668,0.7089914083480835
3788,5150,0.7089904546737671
14623,11557,0.7089880704879761
12745,7526,0.7089845538139343
15180,1244,0.7089819312095642
6136,1463,0.7089815139770508
15137,14246,0.7089783549308777
10385,8641,0.7089753746986389
12745,7656,0.7089733481407166
14623,12979,0.7089701890945435
6042,3259,0.7089694142341614
10385,13830,0.7089613676071167
5870,5150,0.7089608907699585
15004,1055,0.7089606523513794
15180,11192,0.7089605331420898
14442,4005,0.7089595794677734
10385,2762,0.7089589834213257
15137,8641,0.7089561820030212
15233,5898,0.708955705165863
10385,6802,0.7089552283287048
6136,693,0.7089505791664124
15137,13626,0.7089481949806213
14623,5717,0.7089477181434631
4633,10775,0.7089458703994751
11783,16910,0.7089431881904602
7941,17753,0.7089422941207886
7941,12366,0.708938479423523
9896,15409,0.7089372873306274
6136,1057,0.7089282870292664
11783,8293,0.7089275121688843
12778,11827,0.7089273929595947
9896,16487,0.7089241147041321
12745,10127,0.708919107913971
15137,4631,0.7089188694953918
15233,2400,0.7089154720306396
9896,9401,0.7089132070541382
15233,4572,0.7089114189147949
12778,6792,0.7089081406593323
17009,10984,0.7089058756828308
12745,291,0.7089031934738159
7941,6775,0.7089020609855652
10385,10399,0.7088847756385803
4633,13809,0.7088845372200012
14623,17080,0.7088815569877625
15137,5142,0.7088791728019714
17009,9182,0.7088784575462341
4633,906,0.7088721990585327
6136,4810,0.7088707685470581
4633,12212,0.7088706493377686
15137,14944,0.7088670134544373
15004,3629,0.7088668346405029
15180,6527,0.7088655233383179
11783,5719,0.7088639140129089
6136,154,0.7088586688041687
3788,3158,0.7088572382926941
3788,1389,0.7088572382926941
15137,17043,0.7088568210601807
15137,8283,0.7088451981544495
12745,9561,0.7088450193405151
11783,14723,0.7088443636894226
9763,7108,0.7088388800621033
10385,9385,0.7088364958763123
14623,17536,0.7088326811790466
6042,8878,0.7088304162025452
7941,11828,0.7088250517845154
1350,11887,0.7088236808776855
15180,17159,0.7088216543197632
12745,1670,0.7088159322738647
15180,13191,0.708814799785614
12778,5895,0.7088145613670349
1350,13769,0.7088121771812439
7941,17175,0.7088117599487305
14425,7797,0.7088105082511902
17009,542,0.7088068127632141
6136,16608,0.7088022828102112
10385,9291,0.7087994813919067
6136,4070,0.7087963819503784
15137,13830,0.7087950706481934
15233,11479,0.7087897658348083
6042,6132,0.7087838053703308
13822,11602,0.7087805867195129
7941,11504,0.7087799310684204
15180,3875,0.708776593208313
15233,10400,0.7087727785110474
16523,11257,0.7087727189064026
9896,7145,0.7087688446044922
12745,5929,0.7087675333023071
12778,1949,0.7087664604187012
6042,428,0.7087661623954773
4633,854,0.708764374256134
12778,6134,0.7087627053260803
11783,13328,0.7087612748146057
7941,12979,0.7087578177452087
13277,337,0.7087517976760864
5870,11850,0.7087504267692566
11783,5497,0.7087464928627014
6042,13432,0.7087457180023193
11783,17161,0.7087435126304626
11783,3586,0.7087410688400269
7941,9047,0.7087409496307373
14623,11504,0.7087379097938538
15004,3457,0.708732545375824
15233,762,0.7087315320968628
10385,11315,0.7087313532829285
15004,15891,0.7087270021438599
17009,7100,0.7087264060974121
6042,186,0.7087205648422241
14623,14910,0.7087178230285645
17009,7955,0.7087165117263794
5870,13195,0.7087163925170898
17009,3077,0.7087129950523376
14623,10499,0.7087119221687317
5870,6944,0.708705484867096
17009,3441,0.70870441198349
10385,14246,0.7087023258209229
9896,9109,0.7087021470069885
9763,13362,0.7087003588676453
15137,16048,0.7086976766586304
9763,3350,0.7086950540542603
15137,901,0.7086944580078125
9896,17772,0.7086896896362305
14623,5140,0.7086879014968872
4633,14342,0.7086861729621887
12745,8900,0.7086790204048157
7941,15749,0.7086766362190247
9896,10202,0.7086732387542725
11783,10369,0.7086712718009949
15233,13267,0.708666980266571
3640,9255,0.7086657285690308
7941,12679,0.7086570262908936
14623,17198,0.7086455821990967
9896,9756,0.7086374759674072
15004,10127,0.708634614944458
16524,3350,0.7086338400840759
7941,15413,0.7086317539215088
11783,14344,0.7086313366889954
15233,6310,0.7086270451545715
17009,12609,0.7086226940155029
3640,8454,0.7086209058761597
14623,8441,0.7086206078529358
15180,9151,0.7086198329925537
6136,11775,0.7086058855056763
15233,7328,0.7086021304130554
6136,17032,0.7085995078086853
16523,12535,0.708598792552948
15137,2977,0.7085973024368286
15137,14655,0.7085956931114197
10385,14944,0.7085906267166138
15233,2663,0.7085896730422974
7941,6610,0.7085872292518616
16523,13886,0.7085861563682556
